client_id,Variation,completion_minutes
323720,Test,5.233333333333333
323753,Test,16.1
323950,Control,2.466666666666667
323999,Test,4.75
324516,Control,4.633333333333334
325301,Control,5.566666666666666
325933,Test,3.3666666666666667
326039,Control,3.1
327337,Control,12.333333333333334
327511,Test,5.233333333333333
327539,Test,10.233333333333333
327568,Test,2.45
328027,Control,7.483333333333333
328050,Control,2.783333333333333
329062,Test,7.016666666666667
329574,Test,2.066666666666667
329631,Control,2.533333333333333
329693,Control,1.7666666666666666
329730,Test,24.166666666666668
330024,Control,14.25
330035,Test,2.8
330666,Control,6.433333333333334
331139,Test,2.9
331379,Control,2.7
331795,Control,7.45
332073,Control,22.45
332101,Test,2.0
332287,Test,1.8333333333333333
332658,Test,2.75
333023,Test,1.65
333392,Test,5.7
334181,Test,4.0
334941,Control,2.433333333333333
335080,Control,8.266666666666667
335335,Test,4.683333333333334
335389,Control,6.45
336166,Control,11.75
336203,Control,2.8666666666666667
336265,Test,3.9166666666666665
336279,Control,4.016666666666667
336414,Control,18.033333333333335
337421,Test,3.0833333333333335
337729,Control,6.2
337878,Test,3.216666666666667
338164,Control,14.65
338292,Test,2.9833333333333334
338607,Test,5.733333333333333
339004,Control,3.033333333333333
339396,Control,2.1333333333333333
339684,Test,2.433333333333333
340192,Test,6.05
341429,Control,2.05
342070,Test,6.05
342283,Test,3.5166666666666666
342322,Test,2.4
342333,Control,11.833333333333334
342341,Control,4.283333333333333
342517,Control,12.45
342684,Control,2.1
342757,Test,3.25
343583,Control,5.0
343881,Control,5.916666666666667
343906,Control,4.083333333333333
344514,Test,2.566666666666667
344960,Control,5.85
346106,Control,2.15
346406,Test,4.0
346409,Control,10.516666666666667
346781,Test,0.9166666666666666
347328,Control,2.1666666666666665
347452,Test,2.716666666666667
347861,Test,12.433333333333334
347874,Test,10.266666666666667
348166,Control,3.933333333333333
348330,Control,2.8333333333333335
348355,Control,12.533333333333333
348888,Control,2.3333333333333335
349305,Control,22.4
349379,Control,2.5166666666666666
350524,Test,3.316666666666667
350673,Test,2.85
351038,Test,2.4
351093,Control,3.283333333333333
351247,Test,2.3333333333333335
351533,Control,4.0
351690,Control,3.9
351701,Control,1.4
351792,Control,4.133333333333334
351901,Test,3.9166666666666665
352020,Test,14.75
352172,Test,5.766666666666667
353727,Control,4.233333333333333
353896,Control,5.033333333333333
354541,Test,8.55
355337,Control,13.783333333333333
356363,Control,12.416666666666666
356581,Control,2.8833333333333333
356780,Control,16.85
357090,Control,2.933333333333333
357318,Test,5.316666666666666
357553,Test,3.2
358176,Control,3.9833333333333334
358189,Control,4.533333333333333
358223,Test,1.7333333333333334
358456,Test,2.0833333333333335
358827,Control,3.3
359736,Test,16.366666666666667
359922,Test,3.5833333333333335
360511,Control,5.516666666666667
360674,Test,4.333333333333333
360816,Control,2.4166666666666665
360872,Control,3.4
361296,Control,1.8166666666666667
361484,Control,2.6
361728,Control,3.3333333333333335
362107,Test,1.0333333333333334
362727,Test,4.333333333333333
363128,Test,3.2666666666666666
363428,Control,7.3
363451,Test,2.0
363461,Control,10.683333333333334
363631,Control,7.033333333333333
363952,Test,19.266666666666666
365203,Test,2.85
365420,Test,2.1166666666666667
365525,Test,7.533333333333333
365534,Test,2.2333333333333334
365583,Control,15.05
365845,Test,10.066666666666666
366858,Control,3.15
366887,Test,4.0
367295,Test,8.683333333333334
367331,Control,3.8333333333333335
367638,Control,2.65
367642,Control,3.6166666666666667
367874,Control,4.716666666666667
368473,Control,8.45
369046,Test,9.2
369940,Test,1.7833333333333334
369968,Control,4.616666666666666
370021,Test,2.2333333333333334
370053,Test,2.85
370067,Control,6.066666666666666
370201,Test,20.3
370238,Test,1.6
370651,Control,5.183333333333334
370773,Test,3.7333333333333334
371162,Test,2.55
372126,Test,12.25
372139,Test,2.1166666666666667
372207,Test,16.533333333333335
372517,Test,21.233333333333334
372523,Control,5.133333333333334
372698,Control,5.366666666666666
372755,Test,3.6666666666666665
372780,Test,6.85
373190,Test,4.866666666666666
373345,Test,1.9666666666666666
373361,Test,5.3
373454,Control,4.383333333333334
373863,Test,3.25
373892,Control,3.7666666666666666
374255,Control,2.033333333333333
374585,Test,2.55
374721,Control,2.7
374835,Control,11.25
374896,Control,6.766666666666667
375176,Test,1.2166666666666666
375257,Test,6.0
375492,Control,6.316666666666666
375504,Test,2.0833333333333335
376294,Test,1.2
376559,Control,2.9
378530,Control,3.95
378556,Test,4.9
379137,Control,1.1833333333333333
379788,Control,7.316666666666666
380170,Control,4.35
380583,Control,11.833333333333334
381102,Test,2.75
381123,Control,9.966666666666667
381655,Control,5.866666666666666
381660,Test,15.65
381711,Control,7.233333333333333
381793,Test,8.833333333333334
382202,Test,4.316666666666666
382316,Test,19.783333333333335
382434,Control,3.8
382734,Control,3.6333333333333333
382897,Test,3.8333333333333335
383009,Test,5.416666666666667
383141,Test,6.5
383168,Test,11.7
383674,Test,14.05
385337,Test,2.033333333333333
385456,Test,3.1
385623,Control,7.983333333333333
385802,Test,103.9
386336,Test,5.2
386383,Test,2.066666666666667
386570,Control,4.633333333333334
386822,Control,4.8
387056,Control,1.8
387539,Test,20.716666666666665
387579,Test,1.6
387839,Control,12.35
388395,Test,4.3
388801,Test,9.816666666666666
389384,Test,5.133333333333334
390635,Test,3.566666666666667
390650,Test,1.6666666666666667
391025,Control,2.2333333333333334
391209,Test,5.55
391472,Control,7.316666666666666
391817,Control,5.2
391821,Test,4.416666666666667
392273,Control,19.7
392459,Test,5.983333333333333
392725,Test,3.7666666666666666
393005,Control,20.933333333333334
393252,Control,6.5
394311,Test,16.566666666666666
394458,Test,12.883333333333333
394629,Test,1.5333333333333334
394951,Control,3.55
395074,Test,2.1666666666666665
395814,Control,1.0833333333333333
395960,Test,6.15
395988,Control,7.85
396393,Test,2.9
396523,Control,2.2
396549,Test,1.6833333333333333
396876,Test,1.4833333333333334
397404,Control,4.1
397574,Control,3.2666666666666666
398317,Test,1.65
398973,Test,7.716666666666667
399065,Control,15.566666666666666
399211,Test,4.566666666666666
399694,Test,3.183333333333333
399707,Test,3.75
399780,Test,1.6166666666666667
400082,Control,13.866666666666667
400613,Control,3.8666666666666667
400621,Control,2.7
401147,Test,1.6
401260,Test,5.75
401723,Test,4.683333333333334
401737,Test,2.0833333333333335
401964,Test,3.1166666666666667
402340,Test,1.9666666666666666
402509,Test,2.183333333333333
403658,Control,6.533333333333333
403735,Test,6.166666666666667
404861,Control,5.7
405107,Test,1.9
405451,Test,7.633333333333334
406224,Test,10.55
406265,Test,10.516666666666667
406877,Test,3.1166666666666667
406992,Control,4.033333333333333
407146,Control,1.8333333333333333
407327,Control,6.1
407433,Test,1.2666666666666666
408180,Control,2.05
408266,Test,1.8666666666666667
408411,Test,56.43333333333333
408685,Test,6.3
409432,Control,9.233333333333333
409450,Control,8.1
409787,Test,9.95
409876,Test,9.15
409953,Control,33.733333333333334
409987,Test,39.93333333333333
410298,Test,1.25
410327,Test,11.85
410421,Test,3.6166666666666667
410527,Control,4.583333333333333
410682,Test,2.2
410752,Test,1.8166666666666667
411463,Test,1.8
411480,Control,11.45
413001,Control,1.4166666666666667
413157,Control,4.416666666666667
413583,Control,2.8666666666666667
414149,Test,1.9666666666666666
415158,Control,2.9166666666666665
415277,Control,10.5
415523,Test,3.716666666666667
415987,Test,8.066666666666666
416346,Test,5.15
416724,Test,2.316666666666667
416876,Control,7.95
417189,Control,9.683333333333334
417204,Test,6.3
418569,Test,7.066666666666666
419848,Test,2.0
419969,Control,2.55
420495,Test,10.45
420722,Test,3.816666666666667
420825,Control,3.566666666666667
421097,Test,8.333333333333334
421124,Test,24.25
421209,Test,3.0
421795,Control,11.85
422464,Test,7.3
422661,Control,2.4166666666666665
423183,Control,7.05
423508,Control,2.533333333333333
423947,Test,2.183333333333333
424206,Test,7.266666666666667
424267,Control,4.716666666666667
424760,Control,1.9333333333333333
425987,Control,6.3
426074,Test,4.466666666666667
426432,Control,11.05
426901,Test,1.5666666666666667
427013,Test,12.3
427194,Control,3.65
427628,Test,1.9
427824,Control,5.15
427931,Control,2.4166666666666665
428064,Control,1.65
428109,Test,23.783333333333335
428135,Test,3.5166666666666666
428170,Control,2.9166666666666665
428201,Test,4.05
428485,Control,18.75
428635,Control,2.7333333333333334
428698,Control,5.216666666666667
428852,Test,1.5
429189,Control,4.2
429598,Test,2.1
429908,Test,8.016666666666667
430070,Test,2.4833333333333334
430101,Test,2.3333333333333335
430812,Control,5.066666666666666
430868,Control,13.366666666666667
431429,Test,1.9666666666666666
431626,Test,2.6333333333333333
431627,Test,1.9333333333333333
431651,Control,4.2
432171,Control,8.783333333333333
432265,Control,11.133333333333333
432606,Control,5.283333333333333
432789,Test,4.566666666666666
432793,Control,4.516666666666667
432803,Control,5.7
433098,Control,2.283333333333333
433332,Test,2.7333333333333334
433417,Test,3.0
433443,Test,2.816666666666667
434673,Test,2.3333333333333335
434941,Control,5.316666666666666
435340,Test,6.366666666666666
435580,Control,19.033333333333335
436146,Test,13.216666666666667
437728,Control,14.466666666666667
437914,Test,5.9
438539,Test,2.683333333333333
438567,Test,2.533333333333333
438886,Test,1.6
438959,Test,3.2333333333333334
439963,Test,11.15
440328,Test,2.566666666666667
440483,Test,6.7
440704,Test,12.7
440861,Test,13.083333333333334
442320,Control,6.05
442340,Test,2.933333333333333
443921,Test,3.8666666666666667
444558,Control,2.5
446185,Control,6.95
446577,Test,6.55
447439,Control,4.066666666666666
447488,Control,4.6
447494,Control,2.75
447498,Control,2.95
447683,Control,8.166666666666666
447850,Test,5.966666666666667
448522,Test,1.8833333333333333
449421,Test,3.3333333333333335
449709,Test,9.116666666666667
450002,Test,3.066666666666667
450232,Control,6.05
450614,Control,3.316666666666667
450673,Test,10.483333333333333
451019,Control,1.5666666666666667
451443,Control,12.8
451603,Control,7.45
451682,Test,7.833333333333333
451805,Control,3.4833333333333334
452274,Control,1.7
452359,Test,13.6
452582,Test,4.416666666666667
452583,Control,4.633333333333334
452875,Control,4.65
453167,Control,2.35
453226,Test,3.933333333333333
454816,Test,4.333333333333333
455069,Test,2.5166666666666666
455078,Test,7.133333333333334
455226,Test,3.25
455278,Control,4.516666666666667
455589,Test,10.5
456002,Control,4.633333333333334
456150,Test,8.05
456369,Test,4.4
456416,Test,1.5166666666666666
456925,Test,6.833333333333333
457069,Control,2.8333333333333335
458225,Test,2.9
458326,Test,2.1166666666666667
458484,Control,1.5333333333333334
458670,Test,2.9833333333333334
458796,Control,2.433333333333333
459156,Control,5.933333333333334
459234,Test,6.683333333333334
459733,Test,17.216666666666665
460269,Test,6.533333333333333
460291,Control,2.0833333333333335
460505,Control,5.616666666666666
460755,Control,5.1
460912,Control,21.683333333333334
461547,Test,6.5
461591,Control,4.85
461846,Control,27.966666666666665
462526,Test,5.916666666666667
462674,Control,2.466666666666667
462910,Test,2.55
463023,Test,7.15
463029,Test,3.6333333333333333
463030,Control,3.5
463396,Test,5.35
463414,Test,2.066666666666667
463459,Test,1.45
464620,Control,1.6833333333333333
465162,Control,5.766666666666667
465367,Control,7.933333333333334
465564,Control,3.783333333333333
465607,Test,1.8
465749,Control,5.283333333333333
466140,Test,1.9833333333333334
466142,Control,3.9166666666666665
466526,Control,4.6
466588,Test,16.8
467103,Test,5.85
467229,Test,13.95
467367,Control,13.616666666666667
467409,Test,7.266666666666667
468090,Test,15.35
468336,Control,2.75
468355,Test,4.8
468776,Test,5.766666666666667
470239,Control,11.583333333333334
470365,Test,3.966666666666667
470897,Test,3.7333333333333334
471506,Control,5.666666666666667
471520,Control,3.15
472078,Control,7.283333333333333
472352,Test,2.3333333333333335
472433,Control,11.2
472754,Test,20.533333333333335
473328,Test,14.633333333333333
473638,Test,19.766666666666666
473920,Test,2.966666666666667
474067,Control,2.65
475258,Control,9.916666666666666
475350,Control,28.433333333333334
475362,Control,5.966666666666667
475431,Test,1.5833333333333333
475544,Test,4.583333333333333
475897,Test,1.3333333333333333
475911,Test,3.5
476642,Test,4.666666666666667
477029,Test,8.05
477588,Control,8.383333333333333
477656,Test,1.0666666666666667
478156,Test,2.4833333333333334
478194,Test,1.8
478733,Test,3.05
478735,Test,32.31666666666667
478808,Test,5.45
479136,Control,5.133333333333334
480272,Test,1.3166666666666667
480393,Test,1.1666666666666667
480458,Test,1.8666666666666667
480811,Control,4.883333333333334
480836,Control,1.2666666666666666
480944,Control,5.933333333333334
480995,Test,11.016666666666667
481539,Test,18.466666666666665
481553,Control,3.0166666666666666
482346,Control,1.7
482558,Test,7.033333333333333
482692,Control,3.066666666666667
483041,Control,1.1833333333333333
483080,Control,10.883333333333333
483156,Test,12.0
483740,Test,3.433333333333333
484375,Control,8.983333333333333
485005,Test,10.133333333333333
485353,Test,8.6
485476,Test,1.5
485533,Control,18.133333333333333
485563,Control,4.683333333333334
486476,Test,2.55
486496,Control,7.116666666666666
486643,Control,1.3833333333333333
486844,Test,13.166666666666666
487056,Test,17.216666666666665
487248,Control,1.7833333333333334
487255,Control,3.15
487462,Test,2.5
487469,Test,8.483333333333333
487901,Control,3.05
488573,Test,4.416666666666667
488930,Control,7.066666666666666
489091,Control,4.283333333333333
489500,Control,9.566666666666666
490151,Test,2.1166666666666667
491596,Test,4.133333333333334
491620,Control,4.316666666666666
491779,Control,10.733333333333333
492655,Control,2.6
492751,Control,5.466666666666667
493083,Control,5.266666666666667
493194,Control,1.8333333333333333
493311,Control,10.683333333333334
493608,Test,11.5
494159,Control,7.45
494367,Test,1.8666666666666667
494597,Test,1.9166666666666667
495241,Test,13.9
495317,Control,2.1333333333333333
495547,Test,2.95
496578,Control,4.366666666666666
497019,Test,0.7166666666666667
497209,Test,2.2666666666666666
497746,Test,2.816666666666667
497986,Control,0.9166666666666666
499278,Control,7.983333333333333
499330,Control,3.9833333333333334
499699,Test,7.25
500449,Test,2.5
500483,Test,3.7666666666666666
500488,Test,22.7
501190,Test,4.1
501214,Test,2.316666666666667
501426,Test,3.9166666666666665
501472,Test,7.716666666666667
501496,Test,1.7
502017,Control,2.5833333333333335
502969,Test,2.85
504980,Test,2.7
505572,Control,1.5166666666666666
505918,Test,2.7666666666666666
506107,Control,11.316666666666666
506320,Control,2.283333333333333
506333,Control,3.5166666666666666
506615,Test,2.6
507138,Control,1.4666666666666666
507290,Test,12.0
507390,Control,2.8333333333333335
507610,Control,17.033333333333335
507618,Test,13.733333333333333
507874,Control,3.066666666666667
507915,Test,6.583333333333333
509310,Control,2.1666666666666665
509544,Control,3.2333333333333334
509746,Test,3.3333333333333335
510186,Test,2.7
510497,Test,12.866666666666667
510580,Test,4.833333333333333
510867,Test,9.3
510941,Control,3.466666666666667
511272,Test,43.43333333333333
511528,Test,2.2
511535,Test,2.15
511906,Test,14.883333333333333
512432,Control,1.7
512588,Test,2.966666666666667
512590,Test,2.1166666666666667
512721,Control,2.1166666666666667
512833,Control,1.8833333333333333
512883,Control,3.7333333333333334
513275,Control,10.566666666666666
513599,Test,4.316666666666666
513864,Control,1.75
513961,Test,1.5166666666666666
514667,Test,5.666666666666667
516129,Test,6.8
